-3.9999999999999996	-2.	-2.	0.
-3.9999999999999996	-2.	-2.	0.1
-3.9999999999999996	-2.	-2.	0.2
-3.9999999999999996	-2.	-2.	0.30000000000000004
-3.9999999999999996	-2.	-2.	0.4
-3.9999999999999996	-2.	-2.	0.5
-3.9999999999999996	-2.	-2.	0.6000000000000001
-3.9999999999999996	-2.	-2.	0.7000000000000001
-3.9999999999999996	-2.	-2.	0.8
-3.9999999999999996	-2.	-2.	0.9
-3.9999999999999996	-2.	-2.	1.
-3.999974313673584	-1.9	-2.	0.
-3.999974313673584	-1.9	-2.	0.1
-3.999974313673584	-1.9	-2.	0.2
-3.999974313673584	-1.9	-2.	0.30000000000000004
-3.999974313673584	-1.9	-2.	0.4
-3.999974313673584	-1.9	-2.	0.5
-3.999974313673584	-1.9	-2.	0.6000000000000001
-3.999974313673584	-1.9	-2.	0.7000000000000001
-3.999974313673584	-1.9	-2.	0.8
-3.999974313673584	-1.9	-2.	0.9
-3.999974313673584	-1.9	-2.	1.
-3.999794884874763	-1.8	-2.	0.
-3.999794884874763	-1.8	-2.	0.1
-3.999794884874763	-1.8	-2.	0.2
-3.999794884874763	-1.8	-2.	0.30000000000000004
-3.999794884874763	-1.8	-2.	0.4
-3.999794884874763	-1.8	-2.	0.5
-3.999794884874763	-1.8	-2.	0.6000000000000001
-3.999794884874763	-1.8	-2.	0.7000000000000001
-3.999794884874763	-1.8	-2.	0.8
-3.999794884874763	-1.8	-2.	0.9
-3.999794884874763	-1.8	-2.	1.
-3.9993098288733364	-1.7	-2.	0.
-3.9993098288733364	-1.7	-2.	0.1
-3.9993098288733364	-1.7	-2.	0.2
-3.9993098288733364	-1.7	-2.	0.30000000000000004
-3.9993098288733364	-1.7	-2.	0.4
-3.9993098288733364	-1.7	-2.	0.5
-3.9993098288733364	-1.7	-2.	0.6000000000000001
-3.9993098288733364	-1.7	-2.	0.7000000000000001
-3.9993098288733364	-1.7	-2.	0.8
-3.9993098288733364	-1.7	-2.	0.9
-3.9993098288733364	-1.7	-2.	1.
-3.9983709119195874	-1.6	-2.	0.
-3.9983709119195874	-1.6	-2.	0.1
-3.9983709119195874	-1.6	-2.	0.2
-3.9983709119195874	-1.6	-2.	0.30000000000000004
-3.9983709119195874	-1.6	-2.	0.4
-3.9983709119195874	-1.6	-2.	0.5
-3.9983709119195874	-1.6	-2.	0.6000000000000001
-3.9983709119195874	-1.6	-2.	0.7000000000000001
-3.9983709119195874	-1.6	-2.	0.8
-3.9983709119195874	-1.6	-2.	0.9
-3.9983709119195874	-1.6	-2.	1.
-3.9968352589334257	-1.5	-2.	0.
-3.9968352589334257	-1.5	-2.	0.1
-3.9968352589334257	-1.5	-2.	0.2
-3.9968352589334257	-1.5	-2.	0.30000000000000004
-3.9968352589334257	-1.5	-2.	0.4
-3.9968352589334257	-1.5	-2.	0.5
-3.9968352589334257	-1.5	-2.	0.6000000000000001
-3.9968352589334257	-1.5	-2.	0.7000000000000001
-3.9968352589334257	-1.5	-2.	0.8
-3.9968352589334257	-1.5	-2.	0.9
-3.9968352589334257	-1.5	-2.	1.
-3.99456696743346	-1.4	-2.	0.
-3.99456696743346	-1.4	-2.	0.1
-3.99456696743346	-1.4	-2.	0.2
-3.99456696743346	-1.4	-2.	0.30000000000000004
-3.99456696743346	-1.4	-2.	0.4
-3.99456696743346	-1.4	-2.	0.5
-3.99456696743346	-1.4	-2.	0.6000000000000001
-3.99456696743346	-1.4	-2.	0.7000000000000001
-3.99456696743346	-1.4	-2.	0.8
-3.99456696743346	-1.4	-2.	0.9
-3.99456696743346	-1.4	-2.	1.
-3.9914386229007897	-1.2999999999999998	-2.	0.
-3.9914386229007897	-1.2999999999999998	-2.	0.1
-3.9914386229007897	-1.2999999999999998	-2.	0.2
-3.9914386229007897	-1.2999999999999998	-2.	0.30000000000000004
-3.9914386229007897	-1.2999999999999998	-2.	0.4
-3.9914386229007897	-1.2999999999999998	-2.	0.5
-3.9914386229007897	-1.2999999999999998	-2.	0.6000000000000001
-3.9914386229007897	-1.2999999999999998	-2.	0.7000000000000001
-3.9914386229007897	-1.2999999999999998	-2.	0.8
-3.9914386229007897	-1.2999999999999998	-2.	0.9
-3.9914386229007897	-1.2999999999999998	-2.	1.
-3.9873327135403493	-1.2	-2.	0.
-3.9873327135403493	-1.2	-2.	0.1
-3.9873327135403493	-1.2	-2.	0.2
-3.9873327135403493	-1.2	-2.	0.30000000000000004
-3.9873327135403493	-1.2	-2.	0.4
-3.9873327135403493	-1.2	-2.	0.5
-3.9873327135403493	-1.2	-2.	0.6000000000000001
-3.9873327135403493	-1.2	-2.	0.7000000000000001
-3.9873327135403493	-1.2	-2.	0.8
-3.9873327135403493	-1.2	-2.	0.9
-3.9873327135403493	-1.2	-2.	1.
-3.982142944653665	-1.1	-2.	0.
-3.982142944653665	-1.1	-2.	0.1
-3.982142944653665	-1.1	-2.	0.2
-3.982142944653665	-1.1	-2.	0.30000000000000004
-3.982142944653665	-1.1	-2.	0.4
-3.982142944653665	-1.1	-2.	0.5
-3.982142944653665	-1.1	-2.	0.6000000000000001
-3.982142944653665	-1.1	-2.	0.7000000000000001
-3.982142944653665	-1.1	-2.	0.8
-3.982142944653665	-1.1	-2.	0.9
-3.982142944653665	-1.1	-2.	1.
-3.9757754545534185	-1.	-2.	0.
-3.9757754545534185	-1.	-2.	0.1
-3.9757754545534185	-1.	-2.	0.2
-3.9757754545534185	-1.	-2.	0.30000000000000004
-3.9757754545534185	-1.	-2.	0.4
-3.9757754545534185	-1.	-2.	0.5
-3.9757754545534185	-1.	-2.	0.6000000000000001
-3.9757754545534185	-1.	-2.	0.7000000000000001
-3.9757754545534185	-1.	-2.	0.8
-3.9757754545534185	-1.	-2.	0.9
-3.9757754545534185	-1.	-2.	1.
-3.968149935134598	-0.8999999999999999	-2.	0.
-3.968149935134598	-0.8999999999999999	-2.	0.1
-3.968149935134598	-0.8999999999999999	-2.	0.2
-3.968149935134598	-0.8999999999999999	-2.	0.30000000000000004
-3.968149935134598	-0.8999999999999999	-2.	0.4
-3.968149935134598	-0.8999999999999999	-2.	0.5
-3.968149935134598	-0.8999999999999999	-2.	0.6000000000000001
-3.968149935134598	-0.8999999999999999	-2.	0.7000000000000001
-3.968149935134598	-0.8999999999999999	-2.	0.8
-3.968149935134598	-0.8999999999999999	-2.	0.9
-3.968149935134598	-0.8999999999999999	-2.	1.
-3.9592006608847194	-0.7999999999999998	-2.	0.
-3.9592006608847194	-0.7999999999999998	-2.	0.1
-3.9592006608847194	-0.7999999999999998	-2.	0.2
-3.9592006608847194	-0.7999999999999998	-2.	0.30000000000000004
-3.9592006608847194	-0.7999999999999998	-2.	0.4
-3.9592006608847194	-0.7999999999999998	-2.	0.5
-3.9592006608847194	-0.7999999999999998	-2.	0.6000000000000001
-3.9592006608847194	-0.7999999999999998	-2.	0.7000000000000001
-3.9592006608847194	-0.7999999999999998	-2.	0.8
-3.9592006608847194	-0.7999999999999998	-2.	0.9
-3.9592006608847194	-0.7999999999999998	-2.	1.
-3.9488774302889693	-0.7	-2.	0.
-3.9488774302889693	-0.7	-2.	0.1
-3.9488774302889693	-0.7	-2.	0.2
-3.9488774302889693	-0.7	-2.	0.30000000000000004
-3.9488774302889693	-0.7	-2.	0.4
-3.9488774302889693	-0.7	-2.	0.5
-3.9488774302889693	-0.7	-2.	0.6000000000000001
-3.9488774302889693	-0.7	-2.	0.7000000000000001
-3.9488774302889693	-0.7	-2.	0.8
-3.9488774302889693	-0.7	-2.	0.9
-3.9488774302889693	-0.7	-2.	1.
-3.9371464232895512	-0.5999999999999999	-2.	0.
-3.9371464232895512	-0.5999999999999999	-2.	0.1
-3.9371464232895512	-0.5999999999999999	-2.	0.2
-3.9371464232895512	-0.5999999999999999	-2.	0.30000000000000004
-3.9371464232895512	-0.5999999999999999	-2.	0.4
-3.9371464232895512	-0.5999999999999999	-2.	0.5
-3.9371464232895512	-0.5999999999999999	-2.	0.6000000000000001
-3.9371464232895512	-0.5999999999999999	-2.	0.7000000000000001
-3.9371464232895512	-0.5999999999999999	-2.	0.8
-3.9371464232895512	-0.5999999999999999	-2.	0.9
-3.9371464232895512	-0.5999999999999999	-2.	1.
-3.923990977714249	-0.5	-2.	0.
-3.923990977714249	-0.5	-2.	0.1
-3.923990977714249	-0.5	-2.	0.2
-3.923990977714249	-0.5	-2.	0.30000000000000004
